record_id,event_id,event_date,year,month,municipality,province,country,event_category,planned_flag,affected_area_as_published,affected_area_normalized,affected_flag,source_title,source_url,source_type,data_note
1,E001,2023-02-15,2023,2,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Inteke,Inteke,1,City Working to Resolve Power Outages Affecting Water Systems,https://www.durban.gov.za/press-statement/City%2BWorking%2Bto%2BResolve%2BPower%2BOutages%2BAffecting%2BWater%2BSystems.,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
56,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Amanzimtoti CBD,Amanzimtoti CBD,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
57,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Almond,Almond,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
58,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Kingsburgh,Kingsburgh,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
59,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Doonside,Doonside,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
60,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Illovo Beach,Illovo Beach,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
61,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Panorama Park,Panorama Park,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
62,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Umgababa,Umgababa,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
63,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Mgobhozini,Mgobhozini,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
64,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Mfume,Mfume,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
65,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,KwaSoni,KwaSoni,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
66,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Mashiwase,Mashiwase,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
67,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Nkwali,Nkwali,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
68,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Lovu,Lovu,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
69,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Bhekulwandle,Bhekulwandle,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
70,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,KwaMakhutha,KwaMakhutha,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
71,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Mkhazini,Mkhazini,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
72,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,KwaFakazi,KwaFakazi,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
73,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,KwaMgendwa,KwaMgendwa,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
74,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Mahlathini,Mahlathini,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
75,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Ohlongeni,Ohlongeni,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
76,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,eKuphileni,eKuphileni,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
77,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Adams Mission,Adams Mission,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
78,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Umnini,Umnini,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
79,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Magabheni,Magabheni,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
80,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Ehlanzeni,Ehlanzeni,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
81,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Thoyane,Thoyane,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
82,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Umkhomazi,Umkhomazi,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
83,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Craigeburn,Craigeburn,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
84,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Amahlongwa,Amahlongwa,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
85,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Amalundi,Amalundi,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
86,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Crowder Farm,Crowder Farm,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
87,E003,2023-06-22,2023,6,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pipeline_failure,0,Malabar Hills,Malabar Hills,1,Interruption Of Water Supply On The South Coast Augmentation Pipeline,https://www.durban.gov.za/press-statement/Interruption%2BOf%2BWater%2BSupply%2BOn%2BThe%2BSouth%2BCoast%2BAugmentation%2BPipeline,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
